"age","year","gender","race","N"
92,1980,"Male","Non_Hispanic_White",40226
93,1980,"Male","Non_Hispanic_White",31532
94,1980,"Male","Non_Hispanic_White",22502
95,1980,"Male","Non_Hispanic_White",15405
96,1980,"Male","Non_Hispanic_White",11226
97,1980,"Male","Non_Hispanic_White",7278
98,1980,"Male","Non_Hispanic_White",4760
99,1980,"Male","Non_Hispanic_White",3074
0,1981,"Male","Non_Hispanic_White",1625237
1,1981,"Male","Non_Hispanic_White",1543718
2,1981,"Male","Non_Hispanic_White",1515104
3,1981,"Male","Non_Hispanic_White",1501902
4,1981,"Male","Non_Hispanic_White",1522954
5,1981,"Male","Non_Hispanic_White",1518509
6,1981,"Male","Non_Hispanic_White",1470958
7,1981,"Male","Non_Hispanic_White",1503604
8,1981,"Male","Non_Hispanic_White",1448529
9,1981,"Male","Non_Hispanic_White",1516098
10,1981,"Male","Non_Hispanic_White",1526225
11,1981,"Male","Non_Hispanic_White",1433556
12,1981,"Male","Non_Hispanic_White",1389108
13,1981,"Male","Non_Hispanic_White",1392021
14,1981,"Male","Non_Hispanic_White",1340821
15,1981,"Male","Non_Hispanic_White",1376151
16,1981,"Male","Non_Hispanic_White",1355241
17,1981,"Male","Non_Hispanic_White",1416989
18,1981,"Male","Non_Hispanic_White",1484016
19,1981,"Male","Non_Hispanic_White",1691913
20,1981,"Male","Non_Hispanic_White",1692230
21,1981,"Male","Non_Hispanic_White",1610602
22,1981,"Male","Non_Hispanic_White",1539203
23,1981,"Male","Non_Hispanic_White",1554125
24,1981,"Male","Non_Hispanic_White",1618168
25,1981,"Male","Non_Hispanic_White",1699669
26,1981,"Male","Non_Hispanic_White",1750826
27,1981,"Male","Non_Hispanic_White",1795467
28,1981,"Male","Non_Hispanic_White",1743243
29,1981,"Male","Non_Hispanic_White",1912779
30,1981,"Male","Non_Hispanic_White",1889692
31,1981,"Male","Non_Hispanic_White",1819734
32,1981,"Male","Non_Hispanic_White",1837715
33,1981,"Male","Non_Hispanic_White",1826621
34,1981,"Male","Non_Hispanic_White",1818403
35,1981,"Male","Non_Hispanic_White",1793388
36,1981,"Male","Non_Hispanic_White",1712670
37,1981,"Male","Non_Hispanic_White",1680936
38,1981,"Male","Non_Hispanic_White",1563569
39,1981,"Male","Non_Hispanic_White",1652103
40,1981,"Male","Non_Hispanic_White",1595340
41,1981,"Male","Non_Hispanic_White",1531897
42,1981,"Male","Non_Hispanic_White",1540868
43,1981,"Male","Non_Hispanic_White",1657562
44,1981,"Male","Non_Hispanic_White",1232786
45,1981,"Male","Non_Hispanic_White",1234186
46,1981,"Male","Non_Hispanic_White",1205901
47,1981,"Male","Non_Hispanic_White",1284948
48,1981,"Male","Non_Hispanic_White",1062265
49,1981,"Male","Non_Hispanic_White",1099093
50,1981,"Male","Non_Hispanic_White",1027094
51,1981,"Male","Non_Hispanic_White",978293
52,1981,"Male","Non_Hispanic_White",957545
53,1981,"Male","Non_Hispanic_White",915663
54,1981,"Male","Non_Hispanic_White",921483
55,1981,"Male","Non_Hispanic_White",908198
56,1981,"Male","Non_Hispanic_White",867551
57,1981,"Male","Non_Hispanic_White",872008
58,1981,"Male","Non_Hispanic_White",832775
59,1981,"Male","Non_Hispanic_White",919540
60,1981,"Male","Non_Hispanic_White",899033
61,1981,"Male","Non_Hispanic_White",877735
62,1981,"Male","Non_Hispanic_White",890626
63,1981,"Male","Non_Hispanic_White",878645
64,1981,"Male","Non_Hispanic_White",864756
65,1981,"Male","Non_Hispanic_White",857868
66,1981,"Male","Non_Hispanic_White",832988
67,1981,"Male","Non_Hispanic_White",804067
68,1981,"Male","Non_Hispanic_White",786404
69,1981,"Male","Non_Hispanic_White",771921
70,1981,"Male","Non_Hispanic_White",699809
71,1981,"Male","Non_Hispanic_White",657607
72,1981,"Male","Non_Hispanic_White",625023
73,1981,"Male","Non_Hispanic_White",573570
74,1981,"Male","Non_Hispanic_White",546167
75,1981,"Male","Non_Hispanic_White",518692
76,1981,"Male","Non_Hispanic_White",474402
77,1981,"Male","Non_Hispanic_White",436102
78,1981,"Male","Non_Hispanic_White",400866
79,1981,"Male","Non_Hispanic_White",356402
80,1981,"Male","Non_Hispanic_White",313216
81,1981,"Male","Non_Hispanic_White",280293
82,1981,"Male","Non_Hispanic_White",249322
83,1981,"Male","Non_Hispanic_White",215877
84,1981,"Male","Non_Hispanic_White",183621
85,1981,"Male","Non_Hispanic_White",130883
86,1981,"Male","Non_Hispanic_White",118295
87,1981,"Male","Non_Hispanic_White",103969
88,1981,"Male","Non_Hispanic_White",88115
89,1981,"Male","Non_Hispanic_White",75425
90,1981,"Male","Non_Hispanic_White",62374
91,1981,"Male","Non_Hispanic_White",50271
92,1981,"Male","Non_Hispanic_White",40226
93,1981,"Male","Non_Hispanic_White",31532
94,1981,"Male","Non_Hispanic_White",22502
95,1981,"Male","Non_Hispanic_White",15405
96,1981,"Male","Non_Hispanic_White",11226
97,1981,"Male","Non_Hispanic_White",7278
98,1981,"Male","Non_Hispanic_White",4760
99,1981,"Male","Non_Hispanic_White",3074
0,1982,"Male","Non_Hispanic_White",1625237
1,1982,"Male","Non_Hispanic_White",1543718
2,1982,"Male","Non_Hispanic_White",1515104
3,1982,"Male","Non_Hispanic_White",1501902
4,1982,"Male","Non_Hispanic_White",1522954
5,1982,"Male","Non_Hispanic_White",1518509
6,1982,"Male","Non_Hispanic_White",1470958
7,1982,"Male","Non_Hispanic_White",1503604
8,1982,"Male","Non_Hispanic_White",1448529
9,1982,"Male","Non_Hispanic_White",1516098
10,1982,"Male","Non_Hispanic_White",1526225
11,1982,"Male","Non_Hispanic_White",1433556
12,1982,"Male","Non_Hispanic_White",1389108
13,1982,"Male","Non_Hispanic_White",1392021
14,1982,"Male","Non_Hispanic_White",1340821
15,1982,"Male","Non_Hispanic_White",1376151
16,1982,"Male","Non_Hispanic_White",1355241
17,1982,"Male","Non_Hispanic_White",1416989
18,1982,"Male","Non_Hispanic_White",1484016
19,1982,"Male","Non_Hispanic_White",1691913
20,1982,"Male","Non_Hispanic_White",1692230
21,1982,"Male","Non_Hispanic_White",1610602
22,1982,"Male","Non_Hispanic_White",1539203
23,1982,"Male","Non_Hispanic_White",1554125
24,1982,"Male","Non_Hispanic_White",1618168
25,1982,"Male","Non_Hispanic_White",1699669
26,1982,"Male","Non_Hispanic_White",1750826
27,1982,"Male","Non_Hispanic_White",1795467
28,1982,"Male","Non_Hispanic_White",1743243
29,1982,"Male","Non_Hispanic_White",1912779
30,1982,"Male","Non_Hispanic_White",1889692
31,1982,"Male","Non_Hispanic_White",1819734
32,1982,"Male","Non_Hispanic_White",1837715
33,1982,"Male","Non_Hispanic_White",1826621
34,1982,"Male","Non_Hispanic_White",1818403
35,1982,"Male","Non_Hispanic_White",1793388
36,1982,"Male","Non_Hispanic_White",1712670
37,1982,"Male","Non_Hispanic_White",1680936
38,1982,"Male","Non_Hispanic_White",1563569
39,1982,"Male","Non_Hispanic_White",1652103
40,1982,"Male","Non_Hispanic_White",1595340
41,1982,"Male","Non_Hispanic_White",1531897
42,1982,"Male","Non_Hispanic_White",1540868
43,1982,"Male","Non_Hispanic_White",1657562
44,1982,"Male","Non_Hispanic_White",1232786
45,1982,"Male","Non_Hispanic_White",1234186
46,1982,"Male","Non_Hispanic_White",1205901
47,1982,"Male","Non_Hispanic_White",1284948
48,1982,"Male","Non_Hispanic_White",1062265
49,1982,"Male","Non_Hispanic_White",1099093
50,1982,"Male","Non_Hispanic_White",1027094
51,1982,"Male","Non_Hispanic_White",978293
52,1982,"Male","Non_Hispanic_White",957545
53,1982,"Male","Non_Hispanic_White",915663
54,1982,"Male","Non_Hispanic_White",921483
55,1982,"Male","Non_Hispanic_White",908198
56,1982,"Male","Non_Hispanic_White",867551
57,1982,"Male","Non_Hispanic_White",872008
58,1982,"Male","Non_Hispanic_White",832775
59,1982,"Male","Non_Hispanic_White",919540
60,1982,"Male","Non_Hispanic_White",899033
61,1982,"Male","Non_Hispanic_White",877735
62,1982,"Male","Non_Hispanic_White",890626
63,1982,"Male","Non_Hispanic_White",878645
64,1982,"Male","Non_Hispanic_White",864756
65,1982,"Male","Non_Hispanic_White",857868
66,1982,"Male","Non_Hispanic_White",832988
67,1982,"Male","Non_Hispanic_White",804067
68,1982,"Male","Non_Hispanic_White",786404
69,1982,"Male","Non_Hispanic_White",771921
70,1982,"Male","Non_Hispanic_White",699809
71,1982,"Male","Non_Hispanic_White",657607
72,1982,"Male","Non_Hispanic_White",625023
73,1982,"Male","Non_Hispanic_White",573570
74,1982,"Male","Non_Hispanic_White",546167
75,1982,"Male","Non_Hispanic_White",518692
76,1982,"Male","Non_Hispanic_White",474402
77,1982,"Male","Non_Hispanic_White",436102
78,1982,"Male","Non_Hispanic_White",400866
79,1982,"Male","Non_Hispanic_White",356402
80,1982,"Male","Non_Hispanic_White",313216
81,1982,"Male","Non_Hispanic_White",280293
82,1982,"Male","Non_Hispanic_White",249322
83,1982,"Male","Non_Hispanic_White",215877
84,1982,"Male","Non_Hispanic_White",183621
85,1982,"Male","Non_Hispanic_White",130883
86,1982,"Male","Non_Hispanic_White",118295
87,1982,"Male","Non_Hispanic_White",103969
88,1982,"Male","Non_Hispanic_White",88115
89,1982,"Male","Non_Hispanic_White",75425
90,1982,"Male","Non_Hispanic_White",62374
91,1982,"Male","Non_Hispanic_White",50271
92,1982,"Male","Non_Hispanic_White",40226
93,1982,"Male","Non_Hispanic_White",31532
94,1982,"Male","Non_Hispanic_White",22502
95,1982,"Male","Non_Hispanic_White",15405
96,1982,"Male","Non_Hispanic_White",11226
97,1982,"Male","Non_Hispanic_White",7278
98,1982,"Male","Non_Hispanic_White",4760
99,1982,"Male","Non_Hispanic_White",3074
0,1983,"Male","Non_Hispanic_White",1625237
1,1983,"Male","Non_Hispanic_White",1543718
2,1983,"Male","Non_Hispanic_White",1515104
3,1983,"Male","Non_Hispanic_White",1501902
4,1983,"Male","Non_Hispanic_White",1522954
5,1983,"Male","Non_Hispanic_White",1518509
6,1983,"Male","Non_Hispanic_White",1470958
7,1983,"Male","Non_Hispanic_White",1503604
8,1983,"Male","Non_Hispanic_White",1448529
9,1983,"Male","Non_Hispanic_White",1516098
10,1983,"Male","Non_Hispanic_White",1526225
11,1983,"Male","Non_Hispanic_White",1433556
12,1983,"Male","Non_Hispanic_White",1389108
13,1983,"Male","Non_Hispanic_White",1392021
14,1983,"Male","Non_Hispanic_White",1340821
15,1983,"Male","Non_Hispanic_White",1376151
16,1983,"Male","Non_Hispanic_White",1355241
17,1983,"Male","Non_Hispanic_White",1416989
18,1983,"Male","Non_Hispanic_White",1484016
19,1983,"Male","Non_Hispanic_White",1691913
20,1983,"Male","Non_Hispanic_White",1692230
21,1983,"Male","Non_Hispanic_White",1610602
22,1983,"Male","Non_Hispanic_White",1539203
23,1983,"Male","Non_Hispanic_White",1554125
24,1983,"Male","Non_Hispanic_White",1618168
25,1983,"Male","Non_Hispanic_White",1699669
26,1983,"Male","Non_Hispanic_White",1750826
27,1983,"Male","Non_Hispanic_White",1795467
28,1983,"Male","Non_Hispanic_White",1743243
29,1983,"Male","Non_Hispanic_White",1912779
30,1983,"Male","Non_Hispanic_White",1889692
31,1983,"Male","Non_Hispanic_White",1819734
32,1983,"Male","Non_Hispanic_White",1837715
33,1983,"Male","Non_Hispanic_White",1826621
34,1983,"Male","Non_Hispanic_White",1818403
35,1983,"Male","Non_Hispanic_White",1793388
36,1983,"Male","Non_Hispanic_White",1712670
37,1983,"Male","Non_Hispanic_White",1680936
38,1983,"Male","Non_Hispanic_White",1563569
39,1983,"Male","Non_Hispanic_White",1652103
40,1983,"Male","Non_Hispanic_White",1595340
41,1983,"Male","Non_Hispanic_White",1531897
42,1983,"Male","Non_Hispanic_White",1540868
43,1983,"Male","Non_Hispanic_White",1657562
44,1983,"Male","Non_Hispanic_White",1232786
45,1983,"Male","Non_Hispanic_White",1234186
46,1983,"Male","Non_Hispanic_White",1205901
47,1983,"Male","Non_Hispanic_White",1284948
48,1983,"Male","Non_Hispanic_White",1062265
49,1983,"Male","Non_Hispanic_White",1099093
50,1983,"Male","Non_Hispanic_White",1027094
51,1983,"Male","Non_Hispanic_White",978293
52,1983,"Male","Non_Hispanic_White",957545
53,1983,"Male","Non_Hispanic_White",915663
54,1983,"Male","Non_Hispanic_White",921483
55,1983,"Male","Non_Hispanic_White",908198
56,1983,"Male","Non_Hispanic_White",867551
57,1983,"Male","Non_Hispanic_White",872008
58,1983,"Male","Non_Hispanic_White",832775
59,1983,"Male","Non_Hispanic_White",919540
60,1983,"Male","Non_Hispanic_White",899033
61,1983,"Male","Non_Hispanic_White",877735
62,1983,"Male","Non_Hispanic_White",890626
63,1983,"Male","Non_Hispanic_White",878645
64,1983,"Male","Non_Hispanic_White",864756
65,1983,"Male","Non_Hispanic_White",857868
66,1983,"Male","Non_Hispanic_White",832988
67,1983,"Male","Non_Hispanic_White",804067
68,1983,"Male","Non_Hispanic_White",786404
69,1983,"Male","Non_Hispanic_White",771921
70,1983,"Male","Non_Hispanic_White",699809
71,1983,"Male","Non_Hispanic_White",657607
72,1983,"Male","Non_Hispanic_White",625023
73,1983,"Male","Non_Hispanic_White",573570
74,1983,"Male","Non_Hispanic_White",546167
75,1983,"Male","Non_Hispanic_White",518692
76,1983,"Male","Non_Hispanic_White",474402
77,1983,"Male","Non_Hispanic_White",436102
78,1983,"Male","Non_Hispanic_White",400866
79,1983,"Male","Non_Hispanic_White",356402
80,1983,"Male","Non_Hispanic_White",313216
81,1983,"Male","Non_Hispanic_White",280293
82,1983,"Male","Non_Hispanic_White",249322
83,1983,"Male","Non_Hispanic_White",215877
84,1983,"Male","Non_Hispanic_White",183621
85,1983,"Male","Non_Hispanic_White",130883
86,1983,"Male","Non_Hispanic_White",118295
87,1983,"Male","Non_Hispanic_White",103969
88,1983,"Male","Non_Hispanic_White",88115
89,1983,"Male","Non_Hispanic_White",75425
90,1983,"Male","Non_Hispanic_White",62374
91,1983,"Male","Non_Hispanic_White",50271
92,1983,"Male","Non_Hispanic_White",40226
93,1983,"Male","Non_Hispanic_White",31532
94,1983,"Male","Non_Hispanic_White",22502
95,1983,"Male","Non_Hispanic_White",15405
96,1983,"Male","Non_Hispanic_White",11226
97,1983,"Male","Non_Hispanic_White",7278
98,1983,"Male","Non_Hispanic_White",4760
99,1983,"Male","Non_Hispanic_White",3074
0,1984,"Male","Non_Hispanic_White",1625237
1,1984,"Male","Non_Hispanic_White",1543718
2,1984,"Male","Non_Hispanic_White",1515104
3,1984,"Male","Non_Hispanic_White",1501902
4,1984,"Male","Non_Hispanic_White",1522954
5,1984,"Male","Non_Hispanic_White",1518509
6,1984,"Male","Non_Hispanic_White",1470958
7,1984,"Male","Non_Hispanic_White",1503604
8,1984,"Male","Non_Hispanic_White",1448529
9,1984,"Male","Non_Hispanic_White",1516098
10,1984,"Male","Non_Hispanic_White",1526225
11,1984,"Male","Non_Hispanic_White",1433556
12,1984,"Male","Non_Hispanic_White",1389108
13,1984,"Male","Non_Hispanic_White",1392021
14,1984,"Male","Non_Hispanic_White",1340821
15,1984,"Male","Non_Hispanic_White",1376151
16,1984,"Male","Non_Hispanic_White",1355241
17,1984,"Male","Non_Hispanic_White",1416989
18,1984,"Male","Non_Hispanic_White",1484016
19,1984,"Male","Non_Hispanic_White",1691913
20,1984,"Male","Non_Hispanic_White",1692230
21,1984,"Male","Non_Hispanic_White",1610602
22,1984,"Male","Non_Hispanic_White",1539203
23,1984,"Male","Non_Hispanic_White",1554125
24,1984,"Male","Non_Hispanic_White",1618168
25,1984,"Male","Non_Hispanic_White",1699669
26,1984,"Male","Non_Hispanic_White",1750826
27,1984,"Male","Non_Hispanic_White",1795467
28,1984,"Male","Non_Hispanic_White",1743243
29,1984,"Male","Non_Hispanic_White",1912779
30,1984,"Male","Non_Hispanic_White",1889692
31,1984,"Male","Non_Hispanic_White",1819734
32,1984,"Male","Non_Hispanic_White",1837715
33,1984,"Male","Non_Hispanic_White",1826621
34,1984,"Male","Non_Hispanic_White",1818403
35,1984,"Male","Non_Hispanic_White",1793388
36,1984,"Male","Non_Hispanic_White",1712670
37,1984,"Male","Non_Hispanic_White",1680936
38,1984,"Male","Non_Hispanic_White",1563569
39,1984,"Male","Non_Hispanic_White",1652103
40,1984,"Male","Non_Hispanic_White",1595340
41,1984,"Male","Non_Hispanic_White",1531897
42,1984,"Male","Non_Hispanic_White",1540868
43,1984,"Male","Non_Hispanic_White",1657562
44,1984,"Male","Non_Hispanic_White",1232786
45,1984,"Male","Non_Hispanic_White",1234186
46,1984,"Male","Non_Hispanic_White",1205901
47,1984,"Male","Non_Hispanic_White",1284948
48,1984,"Male","Non_Hispanic_White",1062265
49,1984,"Male","Non_Hispanic_White",1099093
50,1984,"Male","Non_Hispanic_White",1027094
51,1984,"Male","Non_Hispanic_White",978293
52,1984,"Male","Non_Hispanic_White",957545
53,1984,"Male","Non_Hispanic_White",915663
54,1984,"Male","Non_Hispanic_White",921483
55,1984,"Male","Non_Hispanic_White",908198
56,1984,"Male","Non_Hispanic_White",867551
57,1984,"Male","Non_Hispanic_White",872008
58,1984,"Male","Non_Hispanic_White",832775
59,1984,"Male","Non_Hispanic_White",919540
60,1984,"Male","Non_Hispanic_White",899033
61,1984,"Male","Non_Hispanic_White",877735
62,1984,"Male","Non_Hispanic_White",890626
63,1984,"Male","Non_Hispanic_White",878645
64,1984,"Male","Non_Hispanic_White",864756
65,1984,"Male","Non_Hispanic_White",857868
66,1984,"Male","Non_Hispanic_White",832988
67,1984,"Male","Non_Hispanic_White",804067
68,1984,"Male","Non_Hispanic_White",786404
69,1984,"Male","Non_Hispanic_White",771921
70,1984,"Male","Non_Hispanic_White",699809
71,1984,"Male","Non_Hispanic_White",657607
72,1984,"Male","Non_Hispanic_White",625023
73,1984,"Male","Non_Hispanic_White",573570
74,1984,"Male","Non_Hispanic_White",546167
75,1984,"Male","Non_Hispanic_White",518692
76,1984,"Male","Non_Hispanic_White",474402
77,1984,"Male","Non_Hispanic_White",436102
78,1984,"Male","Non_Hispanic_White",400866
79,1984,"Male","Non_Hispanic_White",356402
80,1984,"Male","Non_Hispanic_White",313216
81,1984,"Male","Non_Hispanic_White",280293
82,1984,"Male","Non_Hispanic_White",249322
83,1984,"Male","Non_Hispanic_White",215877
84,1984,"Male","Non_Hispanic_White",183621
85,1984,"Male","Non_Hispanic_White",130883
86,1984,"Male","Non_Hispanic_White",118295
87,1984,"Male","Non_Hispanic_White",103969
88,1984,"Male","Non_Hispanic_White",88115
89,1984,"Male","Non_Hispanic_White",75425
90,1984,"Male","Non_Hispanic_White",62374
91,1984,"Male","Non_Hispanic_White",50271
92,1984,"Male","Non_Hispanic_White",40226
93,1984,"Male","Non_Hispanic_White",31532
94,1984,"Male","Non_Hispanic_White",22502
95,1984,"Male","Non_Hispanic_White",15405
96,1984,"Male","Non_Hispanic_White",11226
97,1984,"Male","Non_Hispanic_White",7278
98,1984,"Male","Non_Hispanic_White",4760
99,1984,"Male","Non_Hispanic_White",3074
0,1985,"Male","Non_Hispanic_White",1625237
1,1985,"Male","Non_Hispanic_White",1543718
2,1985,"Male","Non_Hispanic_White",1515104
3,1985,"Male","Non_Hispanic_White",1501902
4,1985,"Male","Non_Hispanic_White",1522954
5,1985,"Male","Non_Hispanic_White",1518509
6,1985,"Male","Non_Hispanic_White",1470958
7,1985,"Male","Non_Hispanic_White",1503604
8,1985,"Male","Non_Hispanic_White",1448529
9,1985,"Male","Non_Hispanic_White",1516098
10,1985,"Male","Non_Hispanic_White",1526225
11,1985,"Male","Non_Hispanic_White",1433556
12,1985,"Male","Non_Hispanic_White",1389108
13,1985,"Male","Non_Hispanic_White",1392021
14,1985,"Male","Non_Hispanic_White",1340821
15,1985,"Male","Non_Hispanic_White",1376151
16,1985,"Male","Non_Hispanic_White",1355241
17,1985,"Male","Non_Hispanic_White",1416989
18,1985,"Male","Non_Hispanic_White",1484016
19,1985,"Male","Non_Hispanic_White",1691913
20,1985,"Male","Non_Hispanic_White",1692230
21,1985,"Male","Non_Hispanic_White",1610602
22,1985,"Male","Non_Hispanic_White",1539203
23,1985,"Male","Non_Hispanic_White",1554125
24,1985,"Male","Non_Hispanic_White",1618168
25,1985,"Male","Non_Hispanic_White",1699669
26,1985,"Male","Non_Hispanic_White",1750826
27,1985,"Male","Non_Hispanic_White",1795467
28,1985,"Male","Non_Hispanic_White",1743243
29,1985,"Male","Non_Hispanic_White",1912779
30,1985,"Male","Non_Hispanic_White",1889692
31,1985,"Male","Non_Hispanic_White",1819734
32,1985,"Male","Non_Hispanic_White",1837715
33,1985,"Male","Non_Hispanic_White",1826621
34,1985,"Male","Non_Hispanic_White",1818403
35,1985,"Male","Non_Hispanic_White",1793388
36,1985,"Male","Non_Hispanic_White",1712670
37,1985,"Male","Non_Hispanic_White",1680936
38,1985,"Male","Non_Hispanic_White",1563569
39,1985,"Male","Non_Hispanic_White",1652103
